"","params","delta","n","decision"
"2475","delta=0.5, n=30",0.5,30,1
"2476","delta=0.5, n=30",0.5,30,1
"2477","delta=0.5, n=30",0.5,30,1
"2478","delta=0.5, n=30",0.5,30,1
"2479","delta=0.5, n=30",0.5,30,0
"2480","delta=0.5, n=30",0.5,30,1
"2481","delta=0.5, n=30",0.5,30,0
"2482","delta=0.5, n=30",0.5,30,1
"2483","delta=0.5, n=30",0.5,30,1
"2484","delta=0.5, n=30",0.5,30,1
"2485","delta=0.5, n=30",0.5,30,0
"2486","delta=0.5, n=30",0.5,30,1
"2487","delta=0.5, n=30",0.5,30,1
"2488","delta=0.5, n=30",0.5,30,1
"2489","delta=0.5, n=30",0.5,30,1
"2490","delta=0.5, n=30",0.5,30,1
"2491","delta=0.5, n=30",0.5,30,1
"2492","delta=0.5, n=30",0.5,30,1
"2493","delta=0.5, n=30",0.5,30,1
"2494","delta=0.5, n=30",0.5,30,1
"2495","delta=0.5, n=30",0.5,30,1
"2496","delta=0.5, n=30",0.5,30,1
"2497","delta=0.5, n=30",0.5,30,1
"2498","delta=0.5, n=30",0.5,30,1
"2499","delta=0.5, n=30",0.5,30,1
"2500","delta=0.5, n=30",0.5,30,1
"2501","delta=0.6, n=10",0.6,10,0
"2502","delta=0.6, n=10",0.6,10,0
"2503","delta=0.6, n=10",0.6,10,0
"2504","delta=0.6, n=10",0.6,10,0
"2505","delta=0.6, n=10",0.6,10,0
"2506","delta=0.6, n=10",0.6,10,0
"2507","delta=0.6, n=10",0.6,10,0
"2508","delta=0.6, n=10",0.6,10,0
"2509","delta=0.6, n=10",0.6,10,0
"2510","delta=0.6, n=10",0.6,10,0
"2511","delta=0.6, n=10",0.6,10,0
"2512","delta=0.6, n=10",0.6,10,0
"2513","delta=0.6, n=10",0.6,10,0
"2514","delta=0.6, n=10",0.6,10,0
"2515","delta=0.6, n=10",0.6,10,0
"2516","delta=0.6, n=10",0.6,10,0
"2517","delta=0.6, n=10",0.6,10,0
"2518","delta=0.6, n=10",0.6,10,0
"2519","delta=0.6, n=10",0.6,10,0
"2520","delta=0.6, n=10",0.6,10,0
"2521","delta=0.6, n=10",0.6,10,0
"2522","delta=0.6, n=10",0.6,10,0
"2523","delta=0.6, n=10",0.6,10,0
"2524","delta=0.6, n=10",0.6,10,0
"2525","delta=0.6, n=10",0.6,10,0
"2526","delta=0.6, n=10",0.6,10,0
"2527","delta=0.6, n=10",0.6,10,0
"2528","delta=0.6, n=10",0.6,10,0
"2529","delta=0.6, n=10",0.6,10,0
"2530","delta=0.6, n=10",0.6,10,0
"2531","delta=0.6, n=10",0.6,10,0
"2532","delta=0.6, n=10",0.6,10,0
"2533","delta=0.6, n=10",0.6,10,0
"2534","delta=0.6, n=10",0.6,10,0
"2535","delta=0.6, n=10",0.6,10,0
"2536","delta=0.6, n=10",0.6,10,0
"2537","delta=0.6, n=10",0.6,10,0
"2538","delta=0.6, n=10",0.6,10,0
"2539","delta=0.6, n=10",0.6,10,0
"2540","delta=0.6, n=10",0.6,10,0
"2541","delta=0.6, n=10",0.6,10,0
"2542","delta=0.6, n=10",0.6,10,0
"2543","delta=0.6, n=10",0.6,10,0
"2544","delta=0.6, n=10",0.6,10,0
"2545","delta=0.6, n=10",0.6,10,0
"2546","delta=0.6, n=10",0.6,10,0
"2547","delta=0.6, n=10",0.6,10,0
"2548","delta=0.6, n=10",0.6,10,0
"2549","delta=0.6, n=10",0.6,10,0
"2550","delta=0.6, n=10",0.6,10,0
"2551","delta=0.6, n=10",0.6,10,0
"2552","delta=0.6, n=10",0.6,10,0
"2553","delta=0.6, n=10",0.6,10,0
"2554","delta=0.6, n=10",0.6,10,0
"2555","delta=0.6, n=10",0.6,10,0
"2556","delta=0.6, n=10",0.6,10,0
"2557","delta=0.6, n=10",0.6,10,0
"2558","delta=0.6, n=10",0.6,10,0
"2559","delta=0.6, n=10",0.6,10,0
"2560","delta=0.6, n=10",0.6,10,0
"2561","delta=0.6, n=10",0.6,10,0
"2562","delta=0.6, n=10",0.6,10,0
"2563","delta=0.6, n=10",0.6,10,0
"2564","delta=0.6, n=10",0.6,10,0
"2565","delta=0.6, n=10",0.6,10,0
"2566","delta=0.6, n=10",0.6,10,0
"2567","delta=0.6, n=10",0.6,10,0
"2568","delta=0.6, n=10",0.6,10,0
"2569","delta=0.6, n=10",0.6,10,0
"2570","delta=0.6, n=10",0.6,10,0
"2571","delta=0.6, n=10",0.6,10,0
"2572","delta=0.6, n=10",0.6,10,0
"2573","delta=0.6, n=10",0.6,10,0
"2574","delta=0.6, n=10",0.6,10,0
"2575","delta=0.6, n=10",0.6,10,0
"2576","delta=0.6, n=10",0.6,10,0
"2577","delta=0.6, n=10",0.6,10,0
"2578","delta=0.6, n=10",0.6,10,0
"2579","delta=0.6, n=10",0.6,10,0
"2580","delta=0.6, n=10",0.6,10,0
"2581","delta=0.6, n=10",0.6,10,0
"2582","delta=0.6, n=10",0.6,10,0
"2583","delta=0.6, n=10",0.6,10,0
"2584","delta=0.6, n=10",0.6,10,0
"2585","delta=0.6, n=10",0.6,10,0
"2586","delta=0.6, n=10",0.6,10,0
"2587","delta=0.6, n=10",0.6,10,0
"2588","delta=0.6, n=10",0.6,10,0
"2589","delta=0.6, n=10",0.6,10,0
"2590","delta=0.6, n=10",0.6,10,0
"2591","delta=0.6, n=10",0.6,10,0
"2592","delta=0.6, n=10",0.6,10,0
"2593","delta=0.6, n=10",0.6,10,0
"2594","delta=0.6, n=10",0.6,10,0
"2595","delta=0.6, n=10",0.6,10,0
"2596","delta=0.6, n=10",0.6,10,0
"2597","delta=0.6, n=10",0.6,10,0
"2598","delta=0.6, n=10",0.6,10,0
"2599","delta=0.6, n=10",0.6,10,0
"2600","delta=0.6, n=10",0.6,10,0
"2601","delta=0.6, n=15",0.6,15,0
"2602","delta=0.6, n=15",0.6,15,0
"2603","delta=0.6, n=15",0.6,15,0
"2604","delta=0.6, n=15",0.6,15,1
"2605","delta=0.6, n=15",0.6,15,0
"2606","delta=0.6, n=15",0.6,15,0
"2607","delta=0.6, n=15",0.6,15,1
"2608","delta=0.6, n=15",0.6,15,0
"2609","delta=0.6, n=15",0.6,15,0
"2610","delta=0.6, n=15",0.6,15,1
"2611","delta=0.6, n=15",0.6,15,0
"2612","delta=0.6, n=15",0.6,15,1
"2613","delta=0.6, n=15",0.6,15,0
"2614","delta=0.6, n=15",0.6,15,0
"2615","delta=0.6, n=15",0.6,15,1
"2616","delta=0.6, n=15",0.6,15,0
"2617","delta=0.6, n=15",0.6,15,1
"2618","delta=0.6, n=15",0.6,15,1
"2619","delta=0.6, n=15",0.6,15,0
"2620","delta=0.6, n=15",0.6,15,1
"2621","delta=0.6, n=15",0.6,15,1
"2622","delta=0.6, n=15",0.6,15,0
"2623","delta=0.6, n=15",0.6,15,0
"2624","delta=0.6, n=15",0.6,15,1
"2625","delta=0.6, n=15",0.6,15,0
"2626","delta=0.6, n=15",0.6,15,0
"2627","delta=0.6, n=15",0.6,15,0
"2628","delta=0.6, n=15",0.6,15,1
"2629","delta=0.6, n=15",0.6,15,0
"2630","delta=0.6, n=15",0.6,15,1
"2631","delta=0.6, n=15",0.6,15,0
"2632","delta=0.6, n=15",0.6,15,0
"2633","delta=0.6, n=15",0.6,15,1
"2634","delta=0.6, n=15",0.6,15,0
"2635","delta=0.6, n=15",0.6,15,0
"2636","delta=0.6, n=15",0.6,15,1
"2637","delta=0.6, n=15",0.6,15,1
"2638","delta=0.6, n=15",0.6,15,0
"2639","delta=0.6, n=15",0.6,15,0
"2640","delta=0.6, n=15",0.6,15,1
"2641","delta=0.6, n=15",0.6,15,0
"2642","delta=0.6, n=15",0.6,15,0
"2643","delta=0.6, n=15",0.6,15,1
"2644","delta=0.6, n=15",0.6,15,0
"2645","delta=0.6, n=15",0.6,15,0
"2646","delta=0.6, n=15",0.6,15,1
"2647","delta=0.6, n=15",0.6,15,0
"2648","delta=0.6, n=15",0.6,15,1
"2649","delta=0.6, n=15",0.6,15,0
"2650","delta=0.6, n=15",0.6,15,0
"2651","delta=0.6, n=15",0.6,15,0
"2652","delta=0.6, n=15",0.6,15,0
"2653","delta=0.6, n=15",0.6,15,1
"2654","delta=0.6, n=15",0.6,15,1
"2655","delta=0.6, n=15",0.6,15,0
"2656","delta=0.6, n=15",0.6,15,1
"2657","delta=0.6, n=15",0.6,15,0
"2658","delta=0.6, n=15",0.6,15,1
"2659","delta=0.6, n=15",0.6,15,0
"2660","delta=0.6, n=15",0.6,15,1
"2661","delta=0.6, n=15",0.6,15,1
"2662","delta=0.6, n=15",0.6,15,1
"2663","delta=0.6, n=15",0.6,15,1
"2664","delta=0.6, n=15",0.6,15,1
"2665","delta=0.6, n=15",0.6,15,0
"2666","delta=0.6, n=15",0.6,15,1
"2667","delta=0.6, n=15",0.6,15,0
"2668","delta=0.6, n=15",0.6,15,1
"2669","delta=0.6, n=15",0.6,15,1
"2670","delta=0.6, n=15",0.6,15,0
"2671","delta=0.6, n=15",0.6,15,1
"2672","delta=0.6, n=15",0.6,15,0
"2673","delta=0.6, n=15",0.6,15,0
"2674","delta=0.6, n=15",0.6,15,1
"2675","delta=0.6, n=15",0.6,15,1
"2676","delta=0.6, n=15",0.6,15,0
"2677","delta=0.6, n=15",0.6,15,0
"2678","delta=0.6, n=15",0.6,15,1
"2679","delta=0.6, n=15",0.6,15,1
"2680","delta=0.6, n=15",0.6,15,1
"2681","delta=0.6, n=15",0.6,15,0
"2682","delta=0.6, n=15",0.6,15,0
"2683","delta=0.6, n=15",0.6,15,0
"2684","delta=0.6, n=15",0.6,15,0
"2685","delta=0.6, n=15",0.6,15,1
"2686","delta=0.6, n=15",0.6,15,1
"2687","delta=0.6, n=15",0.6,15,0
"2688","delta=0.6, n=15",0.6,15,0
"2689","delta=0.6, n=15",0.6,15,0
"2690","delta=0.6, n=15",0.6,15,1
"2691","delta=0.6, n=15",0.6,15,0
"2692","delta=0.6, n=15",0.6,15,1
"2693","delta=0.6, n=15",0.6,15,1
"2694","delta=0.6, n=15",0.6,15,0
"2695","delta=0.6, n=15",0.6,15,1
"2696","delta=0.6, n=15",0.6,15,1
"2697","delta=0.6, n=15",0.6,15,0
"2698","delta=0.6, n=15",0.6,15,1
"2699","delta=0.6, n=15",0.6,15,0
"2700","delta=0.6, n=15",0.6,15,0
"2701","delta=0.6, n=20",0.6,20,1
"2702","delta=0.6, n=20",0.6,20,0
"2703","delta=0.6, n=20",0.6,20,0
"2704","delta=0.6, n=20",0.6,20,1
"2705","delta=0.6, n=20",0.6,20,1
"2706","delta=0.6, n=20",0.6,20,0
"2707","delta=0.6, n=20",0.6,20,1
"2708","delta=0.6, n=20",0.6,20,0
"2709","delta=0.6, n=20",0.6,20,0
"2710","delta=0.6, n=20",0.6,20,1
"2711","delta=0.6, n=20",0.6,20,0
"2712","delta=0.6, n=20",0.6,20,0
"2713","delta=0.6, n=20",0.6,20,1
"2714","delta=0.6, n=20",0.6,20,1
"2715","delta=0.6, n=20",0.6,20,1
"2716","delta=0.6, n=20",0.6,20,1
"2717","delta=0.6, n=20",0.6,20,0
"2718","delta=0.6, n=20",0.6,20,1
"2719","delta=0.6, n=20",0.6,20,0
"2720","delta=0.6, n=20",0.6,20,1
"2721","delta=0.6, n=20",0.6,20,1
"2722","delta=0.6, n=20",0.6,20,1
"2723","delta=0.6, n=20",0.6,20,0
"2724","delta=0.6, n=20",0.6,20,1
"2725","delta=0.6, n=20",0.6,20,1
"2726","delta=0.6, n=20",0.6,20,1
"2727","delta=0.6, n=20",0.6,20,1
"2728","delta=0.6, n=20",0.6,20,0
"2729","delta=0.6, n=20",0.6,20,1
"2730","delta=0.6, n=20",0.6,20,0
"2731","delta=0.6, n=20",0.6,20,1
"2732","delta=0.6, n=20",0.6,20,1
"2733","delta=0.6, n=20",0.6,20,1
"2734","delta=0.6, n=20",0.6,20,1
"2735","delta=0.6, n=20",0.6,20,0
"2736","delta=0.6, n=20",0.6,20,0
"2737","delta=0.6, n=20",0.6,20,0
"2738","delta=0.6, n=20",0.6,20,1
"2739","delta=0.6, n=20",0.6,20,1
"2740","delta=0.6, n=20",0.6,20,1
"2741","delta=0.6, n=20",0.6,20,1
"2742","delta=0.6, n=20",0.6,20,1
"2743","delta=0.6, n=20",0.6,20,1
"2744","delta=0.6, n=20",0.6,20,0
"2745","delta=0.6, n=20",0.6,20,0
"2746","delta=0.6, n=20",0.6,20,1
"2747","delta=0.6, n=20",0.6,20,0
"2748","delta=0.6, n=20",0.6,20,1
"2749","delta=0.6, n=20",0.6,20,0
"2750","delta=0.6, n=20",0.6,20,1
"2751","delta=0.6, n=20",0.6,20,1
"2752","delta=0.6, n=20",0.6,20,1
"2753","delta=0.6, n=20",0.6,20,1
"2754","delta=0.6, n=20",0.6,20,1
"2755","delta=0.6, n=20",0.6,20,1
"2756","delta=0.6, n=20",0.6,20,0
"2757","delta=0.6, n=20",0.6,20,0
"2758","delta=0.6, n=20",0.6,20,1
"2759","delta=0.6, n=20",0.6,20,1
"2760","delta=0.6, n=20",0.6,20,1
"2761","delta=0.6, n=20",0.6,20,1
"2762","delta=0.6, n=20",0.6,20,1
"2763","delta=0.6, n=20",0.6,20,1
"2764","delta=0.6, n=20",0.6,20,0
"2765","delta=0.6, n=20",0.6,20,1
"2766","delta=0.6, n=20",0.6,20,0
"2767","delta=0.6, n=20",0.6,20,1
"2768","delta=0.6, n=20",0.6,20,1
"2769","delta=0.6, n=20",0.6,20,1
"2770","delta=0.6, n=20",0.6,20,1
"2771","delta=0.6, n=20",0.6,20,1
"2772","delta=0.6, n=20",0.6,20,1
"2773","delta=0.6, n=20",0.6,20,0
"2774","delta=0.6, n=20",0.6,20,0
"2775","delta=0.6, n=20",0.6,20,1
"2776","delta=0.6, n=20",0.6,20,1
"2777","delta=0.6, n=20",0.6,20,0
"2778","delta=0.6, n=20",0.6,20,1
"2779","delta=0.6, n=20",0.6,20,0
"2780","delta=0.6, n=20",0.6,20,1
"2781","delta=0.6, n=20",0.6,20,1
"2782","delta=0.6, n=20",0.6,20,1
"2783","delta=0.6, n=20",0.6,20,1
"2784","delta=0.6, n=20",0.6,20,1
"2785","delta=0.6, n=20",0.6,20,1
"2786","delta=0.6, n=20",0.6,20,1
"2787","delta=0.6, n=20",0.6,20,1
"2788","delta=0.6, n=20",0.6,20,1
"2789","delta=0.6, n=20",0.6,20,1
"2790","delta=0.6, n=20",0.6,20,1
"2791","delta=0.6, n=20",0.6,20,1
"2792","delta=0.6, n=20",0.6,20,1
"2793","delta=0.6, n=20",0.6,20,1
"2794","delta=0.6, n=20",0.6,20,1
"2795","delta=0.6, n=20",0.6,20,1
"2796","delta=0.6, n=20",0.6,20,1
"2797","delta=0.6, n=20",0.6,20,1
"2798","delta=0.6, n=20",0.6,20,0
"2799","delta=0.6, n=20",0.6,20,1
"2800","delta=0.6, n=20",0.6,20,1
"2801","delta=0.6, n=25",0.6,25,1
"2802","delta=0.6, n=25",0.6,25,0
"2803","delta=0.6, n=25",0.6,25,1
"2804","delta=0.6, n=25",0.6,25,1
"2805","delta=0.6, n=25",0.6,25,1
"2806","delta=0.6, n=25",0.6,25,1
"2807","delta=0.6, n=25",0.6,25,1
"2808","delta=0.6, n=25",0.6,25,1
"2809","delta=0.6, n=25",0.6,25,1
"2810","delta=0.6, n=25",0.6,25,1
"2811","delta=0.6, n=25",0.6,25,1
"2812","delta=0.6, n=25",0.6,25,1
"2813","delta=0.6, n=25",0.6,25,1
"2814","delta=0.6, n=25",0.6,25,1
"2815","delta=0.6, n=25",0.6,25,1
"2816","delta=0.6, n=25",0.6,25,0
"2817","delta=0.6, n=25",0.6,25,1
"2818","delta=0.6, n=25",0.6,25,1
"2819","delta=0.6, n=25",0.6,25,1
"2820","delta=0.6, n=25",0.6,25,1
"2821","delta=0.6, n=25",0.6,25,0
"2822","delta=0.6, n=25",0.6,25,1
"2823","delta=0.6, n=25",0.6,25,1
"2824","delta=0.6, n=25",0.6,25,0
"2825","delta=0.6, n=25",0.6,25,0
"2826","delta=0.6, n=25",0.6,25,1
"2827","delta=0.6, n=25",0.6,25,1
"2828","delta=0.6, n=25",0.6,25,1
"2829","delta=0.6, n=25",0.6,25,1
"2830","delta=0.6, n=25",0.6,25,1
"2831","delta=0.6, n=25",0.6,25,0
"2832","delta=0.6, n=25",0.6,25,1
"2833","delta=0.6, n=25",0.6,25,1
"2834","delta=0.6, n=25",0.6,25,1
"2835","delta=0.6, n=25",0.6,25,1
"2836","delta=0.6, n=25",0.6,25,1
"2837","delta=0.6, n=25",0.6,25,1
"2838","delta=0.6, n=25",0.6,25,1
"2839","delta=0.6, n=25",0.6,25,1
"2840","delta=0.6, n=25",0.6,25,1
"2841","delta=0.6, n=25",0.6,25,1
"2842","delta=0.6, n=25",0.6,25,1
"2843","delta=0.6, n=25",0.6,25,1
"2844","delta=0.6, n=25",0.6,25,1
"2845","delta=0.6, n=25",0.6,25,0
"2846","delta=0.6, n=25",0.6,25,1
"2847","delta=0.6, n=25",0.6,25,1
"2848","delta=0.6, n=25",0.6,25,1
"2849","delta=0.6, n=25",0.6,25,1
"2850","delta=0.6, n=25",0.6,25,1
"2851","delta=0.6, n=25",0.6,25,0
"2852","delta=0.6, n=25",0.6,25,1
"2853","delta=0.6, n=25",0.6,25,0
"2854","delta=0.6, n=25",0.6,25,1
"2855","delta=0.6, n=25",0.6,25,1
"2856","delta=0.6, n=25",0.6,25,1
"2857","delta=0.6, n=25",0.6,25,1
"2858","delta=0.6, n=25",0.6,25,1
"2859","delta=0.6, n=25",0.6,25,0
"2860","delta=0.6, n=25",0.6,25,1
"2861","delta=0.6, n=25",0.6,25,0
"2862","delta=0.6, n=25",0.6,25,0
"2863","delta=0.6, n=25",0.6,25,1
"2864","delta=0.6, n=25",0.6,25,1
"2865","delta=0.6, n=25",0.6,25,1
"2866","delta=0.6, n=25",0.6,25,0
"2867","delta=0.6, n=25",0.6,25,1
"2868","delta=0.6, n=25",0.6,25,1
"2869","delta=0.6, n=25",0.6,25,1
"2870","delta=0.6, n=25",0.6,25,1
"2871","delta=0.6, n=25",0.6,25,1
"2872","delta=0.6, n=25",0.6,25,1
"2873","delta=0.6, n=25",0.6,25,1
"2874","delta=0.6, n=25",0.6,25,1
"2875","delta=0.6, n=25",0.6,25,1
"2876","delta=0.6, n=25",0.6,25,1
"2877","delta=0.6, n=25",0.6,25,1
"2878","delta=0.6, n=25",0.6,25,1
"2879","delta=0.6, n=25",0.6,25,1
"2880","delta=0.6, n=25",0.6,25,0
"2881","delta=0.6, n=25",0.6,25,1
"2882","delta=0.6, n=25",0.6,25,1
"2883","delta=0.6, n=25",0.6,25,1
"2884","delta=0.6, n=25",0.6,25,1
"2885","delta=0.6, n=25",0.6,25,1
"2886","delta=0.6, n=25",0.6,25,1
"2887","delta=0.6, n=25",0.6,25,1
"2888","delta=0.6, n=25",0.6,25,0
"2889","delta=0.6, n=25",0.6,25,1
"2890","delta=0.6, n=25",0.6,25,1
"2891","delta=0.6, n=25",0.6,25,1
"2892","delta=0.6, n=25",0.6,25,1
"2893","delta=0.6, n=25",0.6,25,1
"2894","delta=0.6, n=25",0.6,25,1
"2895","delta=0.6, n=25",0.6,25,1
"2896","delta=0.6, n=25",0.6,25,1
"2897","delta=0.6, n=25",0.6,25,1
"2898","delta=0.6, n=25",0.6,25,1
"2899","delta=0.6, n=25",0.6,25,0
"2900","delta=0.6, n=25",0.6,25,1
"2901","delta=0.6, n=30",0.6,30,1
"2902","delta=0.6, n=30",0.6,30,1
"2903","delta=0.6, n=30",0.6,30,1
"2904","delta=0.6, n=30",0.6,30,1
"2905","delta=0.6, n=30",0.6,30,1
"2906","delta=0.6, n=30",0.6,30,1
"2907","delta=0.6, n=30",0.6,30,1
"2908","delta=0.6, n=30",0.6,30,1
"2909","delta=0.6, n=30",0.6,30,1
"2910","delta=0.6, n=30",0.6,30,1
"2911","delta=0.6, n=30",0.6,30,1
"2912","delta=0.6, n=30",0.6,30,1
"2913","delta=0.6, n=30",0.6,30,1
"2914","delta=0.6, n=30",0.6,30,1
"2915","delta=0.6, n=30",0.6,30,1
"2916","delta=0.6, n=30",0.6,30,1
"2917","delta=0.6, n=30",0.6,30,1
"2918","delta=0.6, n=30",0.6,30,1
"2919","delta=0.6, n=30",0.6,30,1
"2920","delta=0.6, n=30",0.6,30,1
"2921","delta=0.6, n=30",0.6,30,1
"2922","delta=0.6, n=30",0.6,30,1
"2923","delta=0.6, n=30",0.6,30,1
"2924","delta=0.6, n=30",0.6,30,1
"2925","delta=0.6, n=30",0.6,30,1
"2926","delta=0.6, n=30",0.6,30,1
"2927","delta=0.6, n=30",0.6,30,1
"2928","delta=0.6, n=30",0.6,30,0
"2929","delta=0.6, n=30",0.6,30,1
"2930","delta=0.6, n=30",0.6,30,1
"2931","delta=0.6, n=30",0.6,30,1
"2932","delta=0.6, n=30",0.6,30,1
"2933","delta=0.6, n=30",0.6,30,1
"2934","delta=0.6, n=30",0.6,30,1
"2935","delta=0.6, n=30",0.6,30,1
"2936","delta=0.6, n=30",0.6,30,1
"2937","delta=0.6, n=30",0.6,30,1
"2938","delta=0.6, n=30",0.6,30,1
"2939","delta=0.6, n=30",0.6,30,1
"2940","delta=0.6, n=30",0.6,30,1
"2941","delta=0.6, n=30",0.6,30,1
"2942","delta=0.6, n=30",0.6,30,1
"2943","delta=0.6, n=30",0.6,30,1
"2944","delta=0.6, n=30",0.6,30,1
"2945","delta=0.6, n=30",0.6,30,1
"2946","delta=0.6, n=30",0.6,30,1
"2947","delta=0.6, n=30",0.6,30,1
"2948","delta=0.6, n=30",0.6,30,1
"2949","delta=0.6, n=30",0.6,30,1
"2950","delta=0.6, n=30",0.6,30,1
"2951","delta=0.6, n=30",0.6,30,1
"2952","delta=0.6, n=30",0.6,30,1
"2953","delta=0.6, n=30",0.6,30,1
"2954","delta=0.6, n=30",0.6,30,1
"2955","delta=0.6, n=30",0.6,30,1
"2956","delta=0.6, n=30",0.6,30,1
"2957","delta=0.6, n=30",0.6,30,1
"2958","delta=0.6, n=30",0.6,30,1
"2959","delta=0.6, n=30",0.6,30,1
"2960","delta=0.6, n=30",0.6,30,1
"2961","delta=0.6, n=30",0.6,30,1
"2962","delta=0.6, n=30",0.6,30,1
"2963","delta=0.6, n=30",0.6,30,1
"2964","delta=0.6, n=30",0.6,30,1
"2965","delta=0.6, n=30",0.6,30,1
"2966","delta=0.6, n=30",0.6,30,1
"2967","delta=0.6, n=30",0.6,30,1
"2968","delta=0.6, n=30",0.6,30,1
"2969","delta=0.6, n=30",0.6,30,1
"2970","delta=0.6, n=30",0.6,30,1
"2971","delta=0.6, n=30",0.6,30,1
"2972","delta=0.6, n=30",0.6,30,1
"2973","delta=0.6, n=30",0.6,30,1
"2974","delta=0.6, n=30",0.6,30,1
"2975","delta=0.6, n=30",0.6,30,1
"2976","delta=0.6, n=30",0.6,30,1
"2977","delta=0.6, n=30",0.6,30,1
"2978","delta=0.6, n=30",0.6,30,1
"2979","delta=0.6, n=30",0.6,30,1
"2980","delta=0.6, n=30",0.6,30,1
"2981","delta=0.6, n=30",0.6,30,1
"2982","delta=0.6, n=30",0.6,30,1
"2983","delta=0.6, n=30",0.6,30,1
"2984","delta=0.6, n=30",0.6,30,1
"2985","delta=0.6, n=30",0.6,30,1
"2986","delta=0.6, n=30",0.6,30,1
"2987","delta=0.6, n=30",0.6,30,1
"2988","delta=0.6, n=30",0.6,30,1
"2989","delta=0.6, n=30",0.6,30,1
"2990","delta=0.6, n=30",0.6,30,1
"2991","delta=0.6, n=30",0.6,30,1
"2992","delta=0.6, n=30",0.6,30,1
"2993","delta=0.6, n=30",0.6,30,1
"2994","delta=0.6, n=30",0.6,30,1
"2995","delta=0.6, n=30",0.6,30,1
"2996","delta=0.6, n=30",0.6,30,1
"2997","delta=0.6, n=30",0.6,30,1
"2998","delta=0.6, n=30",0.6,30,1
"2999","delta=0.6, n=30",0.6,30,1
"3000","delta=0.6, n=30",0.6,30,1
"3001","delta=0.7, n=10",0.7,10,0
"3002","delta=0.7, n=10",0.7,10,0
"3003","delta=0.7, n=10",0.7,10,0
"3004","delta=0.7, n=10",0.7,10,0
"3005","delta=0.7, n=10",0.7,10,0
"3006","delta=0.7, n=10",0.7,10,0
"3007","delta=0.7, n=10",0.7,10,0
"3008","delta=0.7, n=10",0.7,10,0
"3009","delta=0.7, n=10",0.7,10,0
"3010","delta=0.7, n=10",0.7,10,0
"3011","delta=0.7, n=10",0.7,10,0
"3012","delta=0.7, n=10",0.7,10,0
"3013","delta=0.7, n=10",0.7,10,0
"3014","delta=0.7, n=10",0.7,10,0
"3015","delta=0.7, n=10",0.7,10,0
"3016","delta=0.7, n=10",0.7,10,0
"3017","delta=0.7, n=10",0.7,10,0
"3018","delta=0.7, n=10",0.7,10,0
"3019","delta=0.7, n=10",0.7,10,0
"3020","delta=0.7, n=10",0.7,10,0
"3021","delta=0.7, n=10",0.7,10,0
"3022","delta=0.7, n=10",0.7,10,0
"3023","delta=0.7, n=10",0.7,10,0
"3024","delta=0.7, n=10",0.7,10,0
"3025","delta=0.7, n=10",0.7,10,0
"3026","delta=0.7, n=10",0.7,10,0
"3027","delta=0.7, n=10",0.7,10,0
"3028","delta=0.7, n=10",0.7,10,0
"3029","delta=0.7, n=10",0.7,10,0
"3030","delta=0.7, n=10",0.7,10,0
"3031","delta=0.7, n=10",0.7,10,0
"3032","delta=0.7, n=10",0.7,10,0
"3033","delta=0.7, n=10",0.7,10,0
"3034","delta=0.7, n=10",0.7,10,0
"3035","delta=0.7, n=10",0.7,10,0
"3036","delta=0.7, n=10",0.7,10,0
"3037","delta=0.7, n=10",0.7,10,0
"3038","delta=0.7, n=10",0.7,10,0
"3039","delta=0.7, n=10",0.7,10,0
"3040","delta=0.7, n=10",0.7,10,0
"3041","delta=0.7, n=10",0.7,10,0
"3042","delta=0.7, n=10",0.7,10,0
"3043","delta=0.7, n=10",0.7,10,0
"3044","delta=0.7, n=10",0.7,10,0
"3045","delta=0.7, n=10",0.7,10,0
"3046","delta=0.7, n=10",0.7,10,0
"3047","delta=0.7, n=10",0.7,10,0
"3048","delta=0.7, n=10",0.7,10,0
"3049","delta=0.7, n=10",0.7,10,0
"3050","delta=0.7, n=10",0.7,10,0
"3051","delta=0.7, n=10",0.7,10,0
"3052","delta=0.7, n=10",0.7,10,0
"3053","delta=0.7, n=10",0.7,10,0
"3054","delta=0.7, n=10",0.7,10,0
"3055","delta=0.7, n=10",0.7,10,0
"3056","delta=0.7, n=10",0.7,10,0
"3057","delta=0.7, n=10",0.7,10,0
"3058","delta=0.7, n=10",0.7,10,0
"3059","delta=0.7, n=10",0.7,10,0
"3060","delta=0.7, n=10",0.7,10,0
"3061","delta=0.7, n=10",0.7,10,0
"3062","delta=0.7, n=10",0.7,10,0
"3063","delta=0.7, n=10",0.7,10,0
"3064","delta=0.7, n=10",0.7,10,0
"3065","delta=0.7, n=10",0.7,10,0
"3066","delta=0.7, n=10",0.7,10,0
"3067","delta=0.7, n=10",0.7,10,0
"3068","delta=0.7, n=10",0.7,10,0
"3069","delta=0.7, n=10",0.7,10,0
"3070","delta=0.7, n=10",0.7,10,0
"3071","delta=0.7, n=10",0.7,10,0
"3072","delta=0.7, n=10",0.7,10,0
"3073","delta=0.7, n=10",0.7,10,0
"3074","delta=0.7, n=10",0.7,10,0
"3075","delta=0.7, n=10",0.7,10,0
"3076","delta=0.7, n=10",0.7,10,0
"3077","delta=0.7, n=10",0.7,10,0
"3078","delta=0.7, n=10",0.7,10,0
"3079","delta=0.7, n=10",0.7,10,0
"3080","delta=0.7, n=10",0.7,10,0
"3081","delta=0.7, n=10",0.7,10,0
"3082","delta=0.7, n=10",0.7,10,0
